,Links,Words
928,https://medportal.ru/mednovosti/uchenye-nazvali-optimalnoe-vremya-dlya-testirovaniya-na-antitela-k-covid-19/,covid-19
929,https://medportal.ru/mednovosti/v-norvegii-nikto-iz-posetiteley-trenazhernyh-zalov-ne-zarazilsya-covid-19-issledovanie/,covid-19
930,https://medportal.ru/mednovosti/realnoe-chislo-zabolevshih-v-ssha-mozhet-v-10-raz-prevyshat-ofitsialnye-dannye/,covid-19
931,https://medportal.ru/mednovosti/totsilizumab-ne-dokazal-effektivnosti-v-lechenii-pnevmonii-vyzvannoy-covid-19/,covid-19
932,https://medportal.ru/mednovosti/risk-zarazheniya-sars-cov-2-znachitelno-vyshe-v-mnogonaselennyh-domah-vyvody-uchenyh/,covid-19
933,https://medportal.ru/mednovosti/v-uelse-zhenschiny-stali-zabolevat-covid-19-suschestvenno-chasche-muzhchin/,covid-19
934,https://medportal.ru/mednovosti/gilead-protestiruet-ingalyatsionnuyu-versiyu-remdesivira-dlya-patsientov-s-legkim-covid-19/,covid-19
935,https://medportal.ru/mednovosti/rossiyskie-vrachi-sostavili-rekomendatsii-po-grudnomu-vskarmlivaniyu-pri-covid-19/,covid-19
936,https://medportal.ru/mednovosti/chelyabinskiy-onkotsentr-gde-proizoshla-vspyshka-covid-19-vozobnovit-gospitalizatsiyu-cherez-14-dney/,covid-19
937,https://medportal.ru/mednovosti/voz-prizvala-srochno-uvelichit-proizvodstvo-deksametazona-dlya-tyazhelyh-bolnyh-s-covid-19/,covid-19
938,https://medportal.ru/mednovosti/pochemu-pri-koronaviruse-propadaet-obonyanie-uchenye-nashli-novyy-otvet/,covid-19
939,https://medportal.ru/mednovosti/kak-zaschitit-detey-ot-covid-19-rekomendatsii-rospotrebnadzora/,covid-19
940,https://medportal.ru/mednovosti/voz-soobschaet-o-rekordnom-kolichestve-zabolevshih-covid-19-za-odni-sutki/,covid-19
941,https://medportal.ru/mednovosti/novye-supergeroi-v-rossii-otmechaetsya-den-meditsinskogo-rabotnika/,covid-19
942,https://medportal.ru/mednovosti/u-patsientov-s-bessimptomnym-covid-19-huzhe-vyrabatyvaetsya-immunitet-protiv-virusa/,covid-19
943,https://medportal.ru/mednovosti/uchenye-otsenili-risk-rasprostranenie-covid-19-v-dome-semie/,covid-19
944,https://medportal.ru/mednovosti/deksametazon-pokazal-effektivnost-v-lechenii-tyazhelyh-sluchaev-covid-19-voz/,covid-19
945,https://medportal.ru/mednovosti/v-moskve-dvum-volonteram-krasnoy-zony-otkazali-v-diagnostike-i-lechenii-covid-19/,орви
946,https://medportal.ru/mednovosti/v-vozraste-do-20-let-lyudi-v-dva-raza-rezhe-zarazhayutsya-covid-19/,covid-19
947,https://medportal.ru/mednovosti/immunnyy-otvet-posle-covid-19-stabilen-v-techenie-dvuh-mesyatsev-vyvody-uchenyh/,covid-19
948,https://medportal.ru/mednovosti/bolezni-kotorye-mogut-sdelat-covid-19-tyazhelee-est-u-kazhdogo-pyatogo/,covid-19
949,https://medportal.ru/mednovosti/infitsirovannye-covid-19-parikmahery-ne-zarazili-ni-odnogo-klienta/,covid-19
950,https://medportal.ru/mednovosti/regulyarnyy-pozdniy-uzhin-mozhet-grozit-razvitiem-diabeta-i-ozhireniya/,диабет
951,https://medportal.ru/mednovosti/v-londone-protestiruyut-preparat-dlya-predotvrascheniya-obrazovaniya-trombov-pri-covid-19/,covid-19
952,https://medportal.ru/mednovosti/uchenye-nazvali-maski-ochen-effektivnym-sredstvom-profilaktiki-covid-19/,covid-19
953,https://medportal.ru/mednovosti/chislo-umershih-ot-covid-19-v-ssha-uvelichitsya-k-sentyabryu-na-100-000-chelovek-garvard/,covid-19
954,https://medportal.ru/mednovosti/analiz-na-covid-19-stanet-obyazatelnym-pri-planovoy-gospitalizatsii-foms/,covid-19
955,https://medportal.ru/mednovosti/nevrolog-soobschil-o-naplyve-patsientov-s-psihogennoy-lihoradkoy-na-fone-pandemii/,covid-19
956,https://medportal.ru/mednovosti/v-voz-utochnili-pozitsiyu-po-povodu-bessimptomnoy-peredache-covid-19/,covid-19
957,https://medportal.ru/mednovosti/vitamin-d-spaset-li-on-ot-koronavirusa/,covid-19
958,https://medportal.ru/mednovosti/v-voz-nazvali-bessimptomnuyu-peredachu-covid-19-ochen-redkoy/,covid-19
959,https://medportal.ru/mednovosti/v-ssha-protsvetaet-chernyy-rynok-koshachiey-versii-preparata-ot-covid-19/,covid-19
960,https://medportal.ru/mednovosti/hochesh-zhit-nosi-masku-eksperty-o-prodlenii-masochnogo-rezhima-v-moskve/,covid-19
961,https://medportal.ru/mednovosti/negativnoe-myshlenie-mozhet-okazatsya-faktorom-riska-bolezni-altsgeymera/,covid-19
962,https://medportal.ru/mednovosti/chem-ranshe-nachinaetsya-lechenie-insulta-tem-skoree-patsient-budet-zhiv-cherez-god/,инсульт
963,https://medportal.ru/mednovosti/pandemiya-ne-povod-otkazyvat-lyudyam-v-pervoy-pomoschi-na-ulitse/,covid-19
964,https://medportal.ru/mednovosti/rospotrebnadzor-opisal-tri-osnovnyh-vida-issledovaniya-na-covid-19-v-strane/,covid-19
965,https://medportal.ru/mednovosti/gipertoniya-uvelichivaet-risk-smerti-ot-covid-19-v-dva-raza/,covid-19
966,https://medportal.ru/mednovosti/superrasprostraniteli-otvetstvenny-za-bolshinstvo-zarazheniy-koronavirusom-sars-cov-2/,covid-19
967,https://medportal.ru/mednovosti/grazhdane-rf-u-kotoryh-byli-vyyavleny-antitela-pereboleli-covid-19-nachinaya-s-fevralya/,covid-19
968,https://medportal.ru/mednovosti/v-sechenovskom-universitete-ispytayut-preparat-dlya-lecheniya-tyazheloy-formy-covid-19/,covid-19
969,https://medportal.ru/mednovosti/vysokaya-smertnost-muzhchin-ot-covid-19-mozhet-byt-svyazana-s-polovymi-gormonami/,covid-19
970,https://medportal.ru/mednovosti/uprazhneniya-i-dieta-mogut-polnostyu-vylechit-saharnyy-diabet-2-tipa/,диабет
971,https://medportal.ru/mednovosti/chernokozhie-deti-s-covid-19-bolee-podverzheny-shozhemu-s-kavasaki-sindromu-uchenye/,covid-19
972,https://medportal.ru/mednovosti/plazma-perebolevshih-lyudey-pokazala-obeschayuschiy-rezultat-v-lechenii-tyazhelyh-covid-19-kotorym-ne-trebuetsya-ivl/,covid-19
973,https://medportal.ru/mednovosti/lancet-proverit-dannye-stati-o-neeffektivnosti-gidroksihlorohina-protiv-covid-19/,covid-19
974,https://medportal.ru/mednovosti/preparat-trampa-okazalsya-neeffektivnym-v-profilaktike-covid-19/,covid-19
975,https://medportal.ru/mednovosti/petrovaks-pomogaet-vracham-v-period-pandemii/,covid-19
976,https://medportal.ru/mednovosti/ishemicheskaya-bolezn-serdtsa-mozhet-uvelichivat-risk-zarazheniya-covid-19/,covid-19
977,https://medportal.ru/mednovosti/uchenye-po-prezhnemu-namereny-vyyasnit-mogut-li-zhivotnye-rasprostranyat-sars-cov-2/,covid-19
978,https://medportal.ru/mednovosti/izolyatsiya-v-kotoroy-deti-okazalis-segodnya-mozhet-vyzvat-u-nih-depressiyu-gody-spustya/,covid-19
979,https://medportal.ru/mednovosti/poteplenie-zamedlyaet-rasprostranenie-koronavirusa-no-neznachitelno/,covid-19
980,https://medportal.ru/mednovosti/uchenye-koronavirus-ne-stal-menee-opasnym/,covid-19
981,https://medportal.ru/mednovosti/massovye-protesty-v-ssha-mogut-vyzvat-vsplesk-zabolevaemosti-covid-19/,covid-19
982,https://medportal.ru/mednovosti/uchenye-otsenili-effektivnost-distantsii-masok-i-ochkov-v-profilaktike-covid-19/,covid-19
983,https://medportal.ru/mednovosti/pandemiya-covid-19-mozhet-vyzvat-vsplesk-zabolevaemosti-vich-infektsiey-v-rossii/,covid-19
984,https://medportal.ru/mednovosti/hirurgi-obnaruzhili-ogromnyh-risk-smerti-posle-operatsiy-na-fone-covid-19/,covid-19
985,https://medportal.ru/mednovosti/pervaya-partiya-preparata-avifavir-ot-covid-19-postupit-v-bolnitsy-rf-11-iyunya/,covid-19
986,https://medportal.ru/mednovosti/antiprivivochniki-mogut-sorvat-vaktsinatsiyu-ot-koronavirusa-v-ssha/,covid-19
987,https://medportal.ru/mednovosti/naskolko-effektivny-maski-kogda-covid-19-v-kvartire-issledovanie/,covid-19
988,https://medportal.ru/mednovosti/proizvoditel-arbidola-prizval-smi-orientirovatsya-na-rekomendatsii-minzdrava/,covid-19
989,https://medportal.ru/mednovosti/plazma-vylechivshihsya-ot-covid-19-mozhet-pomoch-bolnym-ne-popavshim-na-ivl/,covid-19
990,https://medportal.ru/mednovosti/depzdrav-otvetil-na-pismo-biologa-o-fuflomitsinah-s-sayta-ubrali-v-otvete-rekomenduyut/,covid-19
991,https://medportal.ru/mednovosti/vrachi-obnaruzhili-izmeneniya-v-mozge-u-patsienta-s-poterey-obonyaniya-pri-covid-19/,covid-19
992,https://medportal.ru/mednovosti/estestvennye-immunitet-zaschischaet-ot-koronavirusa-polnostyu-a-vaktsina-chastichno-issledovanie-na-makakah/,covid-19
993,https://medportal.ru/mednovosti/uchenye-ob-yasnili-pochemu-covid-19-obychno-schadit-detey/,covid-19
994,https://medportal.ru/mednovosti/gen-dementsii-uvelichivaet-risk-tyazhelogo-techeniya-covid-19-vyvody-uchenyh/,covid-19
995,https://medportal.ru/mednovosti/uchenye-ne-obnaruzhili-poteri-vkusa-u-treti-patsientov-kotorye-pred-yavlyali-etu-zhalobu-pri-covid-19/,covid-19
996,https://medportal.ru/mednovosti/voz-priostanovila-issledvoaniya-hlorohina-i-gidroksihlorohina-iz-za-vozmozhnyh-problem-s-bezopasnostyu-preperatov/,covid-19
997,https://medportal.ru/mednovosti/v-rossii-zaregistrirovali-vysokotochnuyu-koreyskuyu-test-sistemu-dlya-diagnostiki-covid-19/,covid-19
998,https://medportal.ru/mednovosti/v-pirogovke-nazvali-lozhyu-zayavleniya-glavy-rospotrebnadzora-o-smertnosti-medikov-vo-vremya-pandemii/,covid-19
999,https://medportal.ru/mednovosti/issledovanie-pokazalo-kak-koronavirus-vliyaet-na-platsentu/,covid-19
1000,https://medportal.ru/mednovosti/uchenye-vysokie-dozy-vitamina-d-ne-predotvratyat-covid-19-i-ne-pomogut-ego-lechit/,covid-19
1001,https://medportal.ru/mednovosti/razrabotan-kompleks-dyhatelnyh-uprazhneniy-dlya-vosstanovleniya-posle-covid-19/,covid-19
1002,https://medportal.ru/mednovosti/v-velikobritanii-hotyat-ispytat-vaktsinu-ot-covid-19-na-zarazhennyh-dobrovoltsah/,covid-19
1003,https://medportal.ru/mednovosti/eksperimentalnaya-vaktsina-protiv-covid-19-poluchila-smeshannye-otzyvy-uchenyh/,covid-19
1004,https://medportal.ru/mednovosti/amerikanskie-mediki-obnovili-rekomendatsii-po-diagnostike-i-lecheniyu-covid-19-u-detey/,covid-19
1005,https://medportal.ru/mednovosti/pervaya-vektornaya-vaktsina-protiv-covid-19-pokazala-obeschayuschie-rezultaty-v-pervoy-faze-issledovaniya-na-lyudyah/,covid-19
1006,https://medportal.ru/mednovosti/pochti-polovina-infitsirovannyh-rossiyan-perenosyat-sars-cov-2-bessimptomno-rospotrebnadzor/,covid-19
1007,https://medportal.ru/mednovosti/spisok-pamyati-umershih-v-svyazi-s-pandemiey-rossiyskih-medikov-uvelichilsya-v-3-5-raza-za-3-nedeli/,covid-19
1008,https://medportal.ru/mednovosti/insult-na-fone-covid-19-razvivaetsya-rezhe-chem-schitalos/,covid-19
1009,https://medportal.ru/mednovosti/bolshinstvo-lyudey-ne-umeet-nosit-meditsinskie-respiratory-vyvody-uchenyh-iz-singapura/,covid-19
1010,https://medportal.ru/mednovosti/10-prichin-po-kotorym-immunnye-pasporta-plohaya-ideya/,covid-19
1011,https://medportal.ru/mednovosti/v-niderlandah-rabotnik-fermy-zarazilsya-koronavirusom-predpolozhitelno-ot-norki/,covid-19
1012,https://medportal.ru/mednovosti/legkie-psihicheskie-problemy-mogut-podtolknut-molodyh-lyudey-u-suitsidu/,covid-19
1013,https://medportal.ru/mednovosti/uchenye-raskritikovali-publikatsiyu-o-promezhutochnyh-uspehah-issledovaniya-pervoy-vaktsiny-protiv-covid-19/,covid-19
1014,https://medportal.ru/mednovosti/koronavirusy-v-fekaliyah-infitsirovannyh-lyudey-okazalis-zhiznesposobnymi/,covid-19
1015,https://medportal.ru/mednovosti/uchenye-sravnili-risk-smerti-ot-covid-19-pri-saharnom-diabete-raznyh-tipov/,covid-19
1016,https://medportal.ru/mednovosti/zabota-o-zdorovie-serdtsa-mozhet-zaschitit-mozg-ot-vozrastnyh-izmeneniy/,диабет
1017,https://medportal.ru/mednovosti/dannye-po-lecheniyu-covid-19-plazmoy-krovi-priznali-nizkokachestvennymi/,covid-19
1018,https://medportal.ru/mednovosti/astma-i-ozhirenie-uvelichivayut-risk-tyazhelogo-techeniya-covid-19-novoe-issledovanie/,covid-19
1019,https://medportal.ru/mednovosti/pervaya-vaktsina-protiv-covid-19-horosho-perenositsya-i-stimuliruet-vyrabotku-antitel/,covid-19
1020,https://medportal.ru/mednovosti/deliriy-ptsr-depressiya-i-trevozhnost-uchenye-proanalizirovali-psizicheskie-narusheniya-svyazannye-s-koronavirusom/,covid-19
1021,https://medportal.ru/mednovosti/u-mnogih-lyudey-ne-bolevshih-covid-19-est-immunnye-kletki-kotorye-mogut-atakovat-novyy-koroanvirus/,covid-19
1022,https://medportal.ru/mednovosti/antitela-patsienta-s-atipichnoy-pnevmoniey-neytralizovali-koronavirus-sars-cov-2/,covid-19
1023,https://medportal.ru/mednovosti/intensivnye-spotrivnye-zanyatiya-v-pomeschenii-rezko-uvelichivayut-risk-razazheniya-covid-19/,covid-19
1024,https://medportal.ru/mednovosti/invitro-nachnet-testirovanie-na-antitela-s-18-maya-v-chetyreh-gorodah-rossii/,орви
1025,https://medportal.ru/mednovosti/pandemiya-covid-19-dolzhna-kardinalno-izmenit-sovremennuyu-meditsinu-professor-richard-leman/,covid-19
1026,https://medportal.ru/mednovosti/uchenye-podschitali-kak-menyaetsya-dolya-lozhnootritsatelnyh-rezultatov-testov-na-covid-19-po-mere-razvitiya-bolezni/,covid-19
1027,https://medportal.ru/mednovosti/covid-19-u-sobak-pervye-nauchnye-dannye/,covid-19
1028,https://medportal.ru/mednovosti/tri-biomarkera-mogut-predskazyvat-smert-ot-covid-19-za-10-dney/,covid-19
1029,https://medportal.ru/mednovosti/reabilitolog-predupredil-ob-opasnosti-naduvaniya-vozdushnyh-sharov-pri-covid-19/,covid-19
1030,https://medportal.ru/mednovosti/uchyonye-patsienty-s-psihozom-pri-covid-19-osobaya-gruppa-riska/,covid-19
1031,https://medportal.ru/mednovosti/uchenye-vpervye-detalno-opisali-redkiy-vospalitelnyy-sindrom-svyazannyy-s-covid-19-u-detey/,covid-19
1032,https://medportal.ru/mednovosti/novatorskiy-test-na-vpch-pomog-diagnostirovat-rak-gorla-u-muzhchiny/,рак
1033,https://medportal.ru/mednovosti/bolnitsy-ne-imeyut-prava-trebovat-rezultaty-testov-na-covid-19-ot-patsientov-foms/,covid-19
1034,https://medportal.ru/mednovosti/uchenye-dokazali-chto-koronavirus-mozhet-infitsirovat-kletki-kishechnika/,covid-19
1035,https://medportal.ru/mednovosti/covid-19-mozhet-protekat-u-detey-tyazhelee-chem-schitalos-novye-dannye/,covid-19
1036,https://medportal.ru/mednovosti/bolshe-chem-sestry-vo-vsem-mire-otmechayut-mezhdunarodnyy-den-medsestry/,covid-19
1037,https://medportal.ru/mednovosti/muzhchiny-tyazhelee-perenosyat-covid-19-vozmozhno-uchenye-uznali-prichinu/,covid-19
1038,https://medportal.ru/mednovosti/smi-chislo-umershih-ot-koronavirusa-v-rossii-mozhet-byt-vyshe-na-72/,covid-19
1039,https://medportal.ru/mednovosti/rossiya-vyshla-na-tretie-mesto-po-chislu-zabolevshih-koronavirusom/,covid-19
1040,https://medportal.ru/mednovosti/dokazana-effektivnost-essentsialnyh-fosfolipidov-v-terapii-nealkogolnoy-zhirovoy-bolezni-pecheni/,диабет
1041,https://medportal.ru/mednovosti/troynaya-protivivirusnaya-terapiya-pokazala-obnazhezhivayuschiy-effekt-v-lechenii-covid-19-nebolshoe-issledovanie/,covid-19
1042,https://medportal.ru/mednovosti/pochti-u-vseh-perebolevshih-covid-19-vyrabatyvayutsya-antitela-issledovanie/,covid-19
1043,https://medportal.ru/mednovosti/covid-19-svyazali-s-uvelicheniem-kolichestva-ostanovok-serdtsa-vne-bolnits-italyanskoe-issledovanie/,covid-19
1044,https://medportal.ru/mednovosti/antikoagulyanty-mogut-povysit-shansy-na-vyzhivanie-u-patsientov-s-covid-19-amerikanskie-mediki/,covid-19
1045,https://medportal.ru/mednovosti/vrach-kommunarki-predupredil-chto-zhdet-obrativshihsya-za-medpomoschyu-s-orvi/,орви
1046,https://medportal.ru/mednovosti/rospotrebnadzor-prizval-priostanovit-razdelnyy-sbor-musora-iz-za-covid-19/,covid-19
1047,https://medportal.ru/mednovosti/koronavirus-obnaruzhen-v-sperme-no-peredacha-covid-19-polovym-putem-ne-dokazana/,covid-19
1048,https://medportal.ru/mednovosti/uchenye-podschitali-naskolko-alkogol-uvelichivaet-risk-insulta-i-bolezney-sosudov/,инсульт
1049,https://medportal.ru/mednovosti/covid-19-i-kozhnye-porazheniya-chto-izvestno-segodnya/,covid-19
1050,https://medportal.ru/mednovosti/v-britanii-zafiksirovan-rost-chisla-detey-s-simptomami-napominayuschimi-sindrom-kavasaki/,covid-19
1051,https://medportal.ru/mednovosti/uchenye-ob-yasnili-prichinu-polozhitelnyh-testov-na-koronavirus-u-vyzdorovevshih-ot-covid-19-lyudey/,covid-19
1052,https://medportal.ru/mednovosti/pervye-sluchai-covid-19-v-evrope-byli-ne-pozzhe-dekabrya-2019-goda-dokazatelstva/,covid-19
1053,https://medportal.ru/mednovosti/arbidol-ne-podtverdil-effektivnost-pri-lechenii-covid-19-vyvody-kitayskih-issledovateley/,covid-19
1054,https://medportal.ru/mednovosti/uborka-doma-kak-protivostoyat-covid-i-allergii/,орви
1055,https://medportal.ru/mednovosti/covid-mozhet-sohranyatsya-v-legkih-vyzdorovevshih-patsientov-kitayskie-uchenye/,covid-19
1056,https://medportal.ru/mednovosti/remdesivir-mozhet-stat-pervym-oftsialnym-preparatom-protiv-novogo-koronavirusa/,covid-19
1057,https://medportal.ru/mednovosti/pik-zabolevaemosti-covid-v-rossii-mozhet-nastupit-v-seredine-maya-ekspert-rospotrebnadzora/,covid-19
1058,https://medportal.ru/mednovosti/opublikovany-mezhdunarodnye-rekomendatsii-dlya-beremennyh-v-period-pandemii-covid-19/,covid-19
1059,https://medportal.ru/mednovosti/patsienty-s-boleznyami-serdtsa-tyazhelee-perenosyat-covid-19-nablyudeniya-zapadnyh-medikov/,covid-19
1060,https://medportal.ru/mednovosti/vpch-ot-a-do-ya/,рак
1061,https://medportal.ru/mednovosti/minzdrav-proanaliziroval-situatsiyu-s-covid-v-rossii-na-fone-drugih-stran/,covid-19
1062,https://medportal.ru/mednovosti/mchs-rasskazalo-kak-ne-nado-est-chipsy-i-suhariki-vo-vremya-epidemii-koronavirusa/,орви
1063,https://medportal.ru/mednovosti/uchenye-podschitali-naskolko-chasche-muzhchiny-umirayut-ot-covid-19-chem-zhenschiny/,covid-19
1064,https://medportal.ru/mednovosti/biolog-oblasova-o-fenomene-antiprivivochnikov-milliony-muh-ne-mogut-oshibatsya/,гепатит
1065,https://medportal.ru/mednovosti/v-ssha-patsientov-s-covid-19-probuyut-lechit-zhenskimi-polovymi-gormonami/,covid-19
1066,https://medportal.ru/mednovosti/preparat-dlya-lecheniya-artrita-ne-pomog-patsientam-s-covid-19/,covid-19
1067,https://medportal.ru/mednovosti/uchyonye-sovetuyut-regulirovat-nastroenie/,covid-19
1068,https://medportal.ru/mednovosti/v-moskve-nachalos-testirovanie-medrabotnikov-na-immunitet-k-covid-19/,орви
1069,https://medportal.ru/mednovosti/slezy-na-glazah-ot-totalnoy-pokazuhi-vrachi-v-rf-zhaluyutsya-na-nehvatku-sredstv-zaschity/,covid-19
1070,https://medportal.ru/mednovosti/kak-borotsya-s-pollinozom-esli-nelzya-uehat/,covid-19
1071,https://medportal.ru/mednovosti/v-nyu-yorkskih-bolnitsah-nachali-testirovat-lekarstvo-ot-izzhogi-dlya-lecheniya-covid-19/,covid-19
1072,https://medportal.ru/mednovosti/okolo-chetverti-patsientov-s-covid-19-kotorym-trebovalas-ivl-v-krupnoy-bolnichnoy-seti-umerli/,covid-19
1073,https://medportal.ru/mednovosti/uchenye-nashli-izmeneniya-v-ekg-u-patsientov-kotorye-poluchayut-eksperimentalnoe-lechenie-covid-19/,covid-19
1074,https://medportal.ru/mednovosti/moskovskiy-vrach-rasskazal-kak-podgotovitsya-k-gospitalizatsii-na-sluchay-zarazheniya-covid/,covid-19
1075,https://medportal.ru/mednovosti/voz-i-gilead-sciences-ob-yasnili-oshibkoy-publikatsiyu-o-provale-klinicheskih-ispytaniy-remdesivira/,covid-19
1076,https://medportal.ru/mednovosti/borba-s-covid-19-mogla-uvelichit-kolichestvo-smertey-ot-drugih-bolezney-mnenie-eksperta/,covid-19
1077,https://medportal.ru/mednovosti/minzdrav-vypustil-rekomendatsii-po-covid-19-beremennym-zhenschinam/,covid-19
1078,https://medportal.ru/mednovosti/na-odin-den-ranshe/,covid-19
1079,https://medportal.ru/mednovosti/uchenye-sdelali-mrt-patsientu-s-poterey-obonyaniya-na-fone-covid-19/,covid-19
1080,https://medportal.ru/mednovosti/glavvrach-kommunarki-zayavil-ob-uvelichenii-chisla-gospitalizatsiy-patsientov-s-covid-19/,covid-19
1081,https://medportal.ru/mednovosti/koronavirus-uvelichivaet-risk-insultov-u-molodyh-lyudey/,covid-19
1082,https://medportal.ru/mednovosti/sovet-gastroenterologa-kak-ukreplyat-slizistuyu-zhkt-chtoby-ne-podhvatit-covid-19/,covid-19
1083,https://medportal.ru/mednovosti/rossiyskaya-kompaniya-petrovaks-naraschivaet-proizvodstvo-preparatov-v-svyazi-s-pandemiey-covid-19/,covid-19
1084,https://medportal.ru/mednovosti/glaza-mogut-byt-ne-tolko-vhodnymi-vorotami-dlya-koronavirusa-no-i-istochnikom-infektsii-issledovanie/,covid-19
1085,https://medportal.ru/mednovosti/gidroksihlorohin-uvelichil-smertnost-ot-covid-19-v-nebolshom-issledovanii/,covid-19
1086,https://medportal.ru/mednovosti/professor-paul-fogt-smertnost-ot-covid-19-primerno-v-20-raz-vyshe-chem-ot-grippa/,covid-19
1087,https://medportal.ru/mednovosti/kesarevo-sechenie-mozhet-uvelichivat-risk-saharnogo-diabet-u-zhenschin/,диабет
1088,https://medportal.ru/mednovosti/uchenye-nashli-svyaz-mezhdu-covid-19-i-tyazhelym-nevrologicheskim-narusheniem/,covid-19
1089,https://medportal.ru/mednovosti/v-pomeschenii-koronavirus-mozhet-infitsirovat-tolko-chast-lyudey-uchenye-proveli-rassledovanie/,covid-19
1090,https://medportal.ru/mednovosti/troe-moskvichey-s-covid-19-vyzdoroveli-posle-perelivaniya-plazmy-krovi/,covid-19
1091,https://medportal.ru/mednovosti/novyy-koronavirus/,covid-19
1092,https://medportal.ru/mednovosti/den-donora-kakova-tsena-krovi-v-rossii/,орви
1093,https://medportal.ru/mednovosti/uchenye-rasskazali-kak-harakter-odyshki-pomogaet-diagnostirovat-covid-19/,covid-19
1094,https://medportal.ru/mednovosti/uchenye-nazvali-samyy-glavnyy-faktor-riska-saharnogo-diabeta/,диабет
1095,https://medportal.ru/mednovosti/uchenye-opasayutsya-volny-neyropsihiatricheskih-posledstviy-covid-19/,covid-19
1096,https://medportal.ru/mednovosti/koronavirus-ne-mozhet-prosto-ischeznut-schitaet-veduschiy-infektsionist-ssha/,covid-19
1097,https://medportal.ru/mednovosti/minzdrav-obnovil-rekomendatsii-po-lecheniyu-orvi-vo-vremya-pandemii-covid/,орви
1098,https://medportal.ru/mednovosti/rentgenogramma-grudnoy-kletki-covid-19-obychno-okazyvaetsya-chistoy/,covid-19
1099,https://medportal.ru/mednovosti/donory-plazmy-krovi-dlya-lecheniya-covid-19-budut-poluchat-voznagrazhdenie-vlasti-moskvy/,covid-19
1100,https://medportal.ru/mednovosti/mchs-prizvalo-rossiyan-otkazatsya-ot-zaschitnyh-masok-na-svezhem-vozduhe/,орви
1101,https://medportal.ru/mednovosti/iz-za-covid-19-v-rossii-priostanovlena-planovaya-vaktsinatsiya-detey-i-vzroslyh/,covid-19
1102,https://medportal.ru/mednovosti/s-nachalom-pandemii-v-bolnitsah-stalo-menshe-patsientov-s-infarktami-novye-dannye/,covid-19
1103,https://medportal.ru/mednovosti/karantin-ponadobitsya-periodicheski-vozvraschat-do-2022-goda/,covid-19
1104,https://medportal.ru/mednovosti/pri-covid-19-patsienty-stanovyatsya-zarazmymi-za-2-3-dnya-do-poyavleniya-simptomov/,covid-19
1105,https://medportal.ru/mednovosti/glavvrach-bolnitsy-v-kuommunarke-denis-protsenko-vyzdorovel-ot-covid-19/,covid-19
1106,https://medportal.ru/mednovosti/uchenye-somnevayutsya-v-neobhodimosti-izolyatsii-novorozhdennyh-ot-materey-s-covid-19/,covid-19
1107,https://medportal.ru/mednovosti/poterya-obonyaniya-na-fone-prostudnyh-simptomov-eto-skoree-covid-19-a-ne-orvi/,covid-19
1108,https://medportal.ru/mednovosti/voz-70-vaktsin-protiv-covid-19-v-razrabotke-3-prohodyat-ispytaniya-na-lyudyah/,covid-19
1109,https://medportal.ru/mednovosti/uchenye-predupredili-o-pobochnyh-effektah-lekarstv-kotorye-mogut-primenyat-protiv-covid-19/,covid-19
1110,https://medportal.ru/mednovosti/melatonin-i-kurkuma-mogut-podgotovit-organizm-k-vstreche-s-koronavirusom/,covid-19
1111,https://medportal.ru/mednovosti/pervye-priznaki-covid-19-mogut-byt-pochti-neotlichimy-ot-simptomov-bolezney-serdtsa/,covid-19
1112,https://medportal.ru/mednovosti/ancha-baranova-ob-yasnila-pochemu-covid-19-pomolodel/,covid-19
1113,https://medportal.ru/mednovosti/samoe-opasnoe-mesto-seychas-eto-lift-v-vashem-dome-biolog-ancha-baranova/,covid-19
1114,https://medportal.ru/mednovosti/vremya-vsem-nosit-maski-schitayut-eksperty/,covid-19
1115,https://medportal.ru/mednovosti/uchenye-proverili-kakie-karantinnye-mery-effektivny-v-profilaktike-covid-19/,covid-19
1116,https://medportal.ru/mednovosti/leto-vryad-li-ostanovit-rasprostranenie-koronavirusa/,covid-19
1117,https://medportal.ru/mednovosti/v-ssha-soobschili-o-tryoh-smertyah-detey-ot-koronavirusa/,covid-19
1118,https://medportal.ru/mednovosti/v-moskve-organizovan-komitet-po-borbe-s-koronavirusom/,covid-19
1119,https://medportal.ru/mednovosti/ekspert-yelskogo-universiteta-predupredil-o-vtoroy-volne-pandemii-covid/,covid-19
1120,https://medportal.ru/mednovosti/u-vas-siptomy-covid-19-no-otritsatelnyy-ptsr-test-pomnite-chto-rezultat-mog-byt-lozhnym/,covid-19
1121,https://medportal.ru/mednovosti/rakovye-patsienty-kotorym-ne-govoryat-ih-diagnoz-zhivut-menshe/,рак
1122,https://medportal.ru/mednovosti/pochemu-koronavirus-vytesnil-infarkty-i-appenditsity/,covid-19
1123,https://medportal.ru/mednovosti/sindrom-posle-intensivnoy-terapii-u-patsientov-s-covid-19/,covid-19
1124,https://medportal.ru/mednovosti/uchenye-vaktsinatsiya-btszh-svyazana-so-snizheniem-zabolevaemosti-covid-19-v-razy/,covid-19
1125,https://medportal.ru/mednovosti/umnyy-tualet-mozhet-otslezhivat-sostoyanie-zdorovya/,рак
1126,https://medportal.ru/mednovosti/uchenye-rasskazali-kakie-simptomy-predshestvuyut-smerti-ot-covid-19/,covid-19
